Year	Month	Day	Wday	D1	D2	s	week	Weather	Rain_val	rain	Event.flag	Head.count	Event_val	event	trend	ar	sale.hidden	Sale
2013	9	10	2	0	0	1.659568673	1.659568673	1	0	0	1	8300	0.035359929	2.846474289	87.87589	-7.532051	84.84988196	82.19032951
2013	9	11	3	0	0	-4.345068571	-4.345068571	1	0	0	0	0	0	0	88.06683	-3.205128	80.51663343	81.42556073
2013	9	12	4	0	0	7.398026006	7.398026006	3	0.5	5.85	1	25400	0.876070756	70.96173123	88.25776	0.801282	173.2687992	175.3267801
2013	9	13	5	0	0	7.266982981	7.266982981	3	0.5	5.85	1	25500	0.877549095	71.30086393	88.63962	2.724359	175.7818259	175.3565307
2013	9	14	6	0	0	-17.30882372	-17.30882372	3	0.5	5.85	1	19100	0.736055797	59.98854745	88.83055	2.564103	139.9243767	134.3908457
2013	9	15	0	0	0	-10.57645453	-10.57645453	1	0	0	0	0	0	0	89.21241	1.602564	80.23851947	85.88418745
2013	9	16	1	1	0	8.624129658	-10.57645453	4	1	11.7	0	0	0	0	89.40334	0.3205128	90.84739827	99.18747639
2013	9	17	2	0	0	0.695546093	0.695546093	3	0.5	5.85	0	0	0	0	89.59427	-0.801282	95.33853409	105.4340487
2013	9	18	3	0	0	4.598675307	4.598675307	1	0	0	0	0	0	0	89.97614	-1.121795	93.45302031	97.91576049
2013	9	19	4	0	0	-0.431996581	-0.431996581	3	0.5	5.85	1	37900	0.972352537	80.46217245	90.16706	-1.121795	174.9254409	173.9894175
2013	9	20	5	0	0	10.30455636	10.30455636	2	0.1	1.17	0	0	0	0	90.54893	-0.4807692	101.5427172	100.9042301
2013	9	21	6	0	0	-19.57364308	-19.57364308	2	0.1	1.17	0	0	0	0	90.73986	0.1602564	72.49647332	70.96982262
2013	9	22	0	0	0	-11.15063512	-11.15063512	1	0	0	1	21000	0.7898689	65.95405313	91.12172	0.4807692	146.4059072	145.091573
2013	9	23	1	1	0	9.954923472	-11.15063512	2	0.1	1.17	1	19300	0.742315196	62.16889763	91.26492	0.3205128	143.7736953	143.5163521
2013	9	24	2	0	0	3.529393352	3.529393352	1	0	0	0	0	0	0	91.45585	0.1602564	95.14549975	85.28218295
2013	9	25	3	0	0	-2.009943646	-2.009943646	2	0.1	1.17	1	19300	0.742315196	62.54005523	91.78998	-0.6410257	152.8490659	152.9052071
2013	9	26	4	0	0	3.904981967	3.904981967	2	0.1	1.17	0	0	0	0	91.9809	-1.76282	95.29306197	96.46978625
2013	9	27	5	0	0	13.96973166	13.96973166	2	0.1	1.17	0	0	0	0	92.31503	-2.564103	104.8906587	100.1388094
2013	9	28	6	0	0	-19.28206538	-19.28206538	1	0	0	1	21400	0.799717244	67.97596571	92.50597	-1.442308	139.7575623	130.9718225
2013	9	29	0	0	0	-6.254633002	-6.254633002	2	0.1	1.17	1	31500	0.940399976	80.16909792	92.88783	1.282051	169.2543459	167.4545427
2013	9	30	1	0	0	6.290945354	6.290945354	2	0.1	1.17	1	21600	0.804466956	68.78192476	93.03103	-0.1602564	169.1136437	153.5056959
2013	10	1	2	0	0	-1.071665753	-1.071665753	3	0.5	5.85	0	0	0	0	93.22195	6.891026	104.8913102	113.2540458
2013	10	2	3	0	0	-3.670810035	-3.670810035	1	0	0	0	0	0	0	93.55608	8.974359	98.85962897	102.312378
2013	10	3	4	0	0	10.43620479	10.43620479	1	0	0	1	24700	0.865210422	74.62439888	93.74702	8.173077	186.9807007	182.0973491
2013	10	4	5	0	0	9.583874552	9.583874552	3	0.5	5.85	1	8100	0.011928362	1.031803331	94.08115	5.608974	116.1558019	116.2314728
2013	10	5	6	0	0	-24.13154796	-24.13154796	3	0.5	5.85	0	0	0	0	94.22434	3.365385	79.30817704	78.48090616
2013	10	6	0	0	0	-5.913018038	-5.913018038	1	0	0	0	0	0	0	94.55847	-2.564103	86.08134896	77.78028212
2013	10	7	1	0	0	13.46142666	13.46142666	1	0	0	1	13000	0.451191203	39.3664325	94.70167	-8.974359	138.5551702	134.1629983
2013	10	8	2	0	0	-2.902684268	-2.902684268	2	0.1	1.17	1	40800	0.980480007	85.79200063	94.8926	-11.37821	167.5737064	172.4027856
2013	10	9	3	0	0	5.286708961	5.286708961	3	0.5	5.85	0	0	0	0	95.179	-8.493589	97.82211996	92.04301343
2013	10	10	4	0	0	12.5946978	12.5946978	3	0.5	5.85	0	0	0	0	95.36993	-6.410256	107.4043718	103.6473932
2013	10	11	5	0	0	6.144203661	6.144203661	1	0	0	1	7700	0	0	95.65633	-2.403846	99.39668766	95.67126588
2013	10	12	6	0	0	-11.38649415	-11.38649415	1	0	0	1	19200	0.739204274	65.41957827	95.75179	0	149.7848741	155.9201366
2013	10	13	0	0	0	-15.91646696	-15.91646696	3	0.5	5.85	1	21000	0.7898689	70.10086486	95.89499	-0.9615384	154.9678495	154.0135595
2013	10	14	1	1	0	12.00816994	-15.91646696	1	0	0	0	0	0	0	96.13365	-3.525641	76.69154204	79.46309577
2013	10	15	2	0	0	-2.56511651	-2.56511651	1	0	0	0	0	0	0	96.32458	-4.647436	89.11202749	92.96919313
2013	10	16	3	0	0	-4.408036353	-4.408036353	1	0	0	1	29900	0.927783076	83.03658526	96.51551	-5.448718	169.6953409	167.7950069
2013	10	17	4	0	0	5.204871605	5.204871605	3	0.5	5.85	1	13200	0.464205964	41.66248525	96.65871	-5.128205	144.2478619	138.6051049
2013	10	18	5	0	0	12.99154032	12.99154032	3	0.5	5.85	1	18100	0.70240294	63.21626457	96.89738	-6.410256	172.5449289	173.3954378
2013	10	19	6	0	0	-24.49735847	-24.49735847	4	1	11.7	0	0	0	0	96.99284	-5.288462	78.90701953	77.11430787
2013	10	20	0	0	0	-20.02819889	-20.02819889	1	0	0	0	0	0	0	97.0883	-0.4807692	76.57933191	83.79402436
2013	10	21	1	0	0	11.2167556	11.2167556	3	0.5	5.85	0	0	0	0	97.27924	2.24359	116.5895856	113.9898513
2013	10	22	2	0	0	-0.98679922	-0.98679922	2	0.1	1.17	1	5500	0	0	97.3747	6.570513	104.1284138	102.5752033
2013	10	23	3	0	0	-2.056874328	-2.056874328	1	0	0	1	20200	0.768695653	68.99043483	97.5179	-0.1602564	164.2912041	167.7048914
2013	10	24	4	0	0	3.205960766	3.205960766	2	0.1	1.17	0	0	0	0	97.61337	-0.4807692	101.5085616	98.19066946
2013	10	25	5	0	0	14.86905906	14.86905906	4	1	11.7	1	10800	0.28537869	25.4700481	97.8043	-0.6410257	149.2023815	149.1126287
2013	10	26	6	0	0	-19.88325027	-19.88325027	2	0.1	1.17	0	0	0	0	97.8043	1.76282	80.85386973	83.33682481
2013	10	27	0	0	0	-6.58644795	-6.58644795	1	0	0	0	0	0	0	97.89977	8.333333	99.64665505	97.62528155
2013	10	28	1	0	0	7.620239581	7.620239581	1	0	0	1	14100	0.519057131	45.93655613	97.99522	9.935898	161.4879137	155.4296697
2013	10	29	2	0	0	1.154670167	1.154670167	1	0	0	0	0	0	0	97.99522	-0.1602564	98.98963377	100.5533524
2013	10	30	3	0	0	-1.52391565	-1.52391565	1	0	0	1	7900	0	0	98.09069	-14.10256	82.46421435	81.06490503
2013	10	31	4	0	0	6.242485884	6.242485884	1	0	0	0	0	0	0	98.09069	-20.03205	84.30112588	74.20185021
2013	11	1	5	0	0	18.31614987	18.31614987	1	0	0	0	0	0	0	98.09069	-17.6282	98.77863987	100.1265342
2013	11	2	6	0	0	-27.85163485	-27.85163485	2	0.1	1.17	0	0	0	0	98.13843	-0.9615384	70.49525675	71.154253
2013	11	3	0	0	0	-5.975497954	-5.975497954	1	0	0	0	0	0	0	98.09069	19.39103	111.506222	103.1123657
2013	11	4	1	1	0	11.65767463	-5.975497954	2	0.1	1.17	0	0	0	0	98.09069	29.96795	123.253142	120.6237445
2013	11	5	2	0	0	5.782855216	5.782855216	1	0	0	0	0	0	0	98.09069	25.64103	129.5145752	128.6389521
2013	11	6	3	0	0	-3.29523397	-3.29523397	1	0	0	0	0	0	0	97.99522	10.57692	105.276906	102.4937522
2013	11	7	4	0	0	-4.359016974	-4.359016974	3	0.5	5.85	1	20800	0.784764596	67.48975523	97.89977	-4.807693	162.0728153	164.8320573
2013	11	8	5	0	0	13.3812234	13.3812234	2	0.1	1.17	0	0	0	0	97.8043	-12.66026	99.6952634	91.81500583
2013	11	9	6	0	0	-20.87351705	-20.87351705	3	0.5	5.85	0	0	0	0	97.66109	-17.78846	64.84911295	60.07764909
2013	11	10	0	0	0	-12.95742132	-12.95742132	4	1	11.7	0	0	0	0	97.56564	-20.19231	76.11590868	73.86659156
2013	11	11	1	0	0	8.974124415	8.974124415	1	0	0	1	24700	0.865210422	73.54288585	97.32697	-18.10897	161.7350103	168.9545422
2013	11	12	2	0	0	2.222654193	2.222654193	1	0	0	1	13600	0.489316896	41.46960695	97.18377	-6.730769	134.1452621	133.3689917
2013	11	13	3	0	0	6.908253779	6.908253779	1	0	0	1	50600	0.993982233	83.99149867	96.89738	10.41667	198.2138024	193.1052079
2013	11	14	4	0	0	7.352694295	7.352694295	1	0	0	1	24800	0.866818306	73.02944225	96.75417	27.5641	204.7004065	212.3927553
2013	11	15	5	0	0	7.781214526	7.781214526	1	0	0	1	29400	0.923317041	77.55863146	96.61098	32.53205	214.482876	213.3269961
2013	11	16	6	0	0	-12.38555813	-12.38555813	1	0	0	0	0	0	0	96.22912	28.6859	112.5294619	115.2890812
2013	11	17	0	0	0	-10.75407913	-10.75407913	1	0	0	0	0	0	0	96.03819	14.74359	100.0277009	105.6366711
2013	11	18	1	0	0	8.281095618	8.281095618	3	0.5	5.85	0	0	0	0	95.60859	-0.4807692	109.2589164	111.3066434
2013	11	19	2	0	0	-2.988925275	-2.988925275	1	0	0	0	0	0	0	95.41766	-9.134615	83.29411972	89.79542736
2013	11	20	3	0	0	-5.595236652	-5.595236652	1	0	0	0	0	0	0	94.98807	-6.891026	82.50180735	78.54720099
2013	11	21	4	0	0	14.34066906	14.34066906	1	0	0	0	0	0	0	94.7494	-4.326923	104.7631461	112.7562433
2013	11	22	5	0	0	15.32624574	15.32624574	1	0	0	1	58200	0.997586308	82.05147383	94.51074	0.4807692	192.3692288	183.2547274
2013	11	23	6	0	0	-17.05389291	-17.05389291	1	0	0	0	0	0	0	93.98568	1.121795	78.05358209	73.17676652
2013	11	24	0	0	0	-8.413498784	-8.413498784	3	0.5	5.85	0	0	0	0	93.69929	-0.801282	90.33450922	87.40220592
2013	11	25	1	0	0	12.73248319	12.73248319	1	0	0	0	0	0	0	93.1265	0.1602564	106.0192396	107.1847873
2013	11	26	2	0	0	4.357106883	4.357106883	1	0	0	0	0	0	0	92.8401	2.403846	99.60105288	97.23380976
2013	11	27	3	0	0	-2.036602094	-2.036602094	1	0	0	0	0	0	0	92.5537	3.365385	93.88248291	96.79803781
2013	11	28	4	0	0	7.220212939	7.220212939	1	0	0	0	0	0	0	91.88544	1.442308	100.5479609	102.6481082
2013	11	29	5	0	0	15.51530655	15.51530655	2	0.1	1.17	0	0	0	0	91.50358	-4.00641	104.1824765	107.5767811
2013	11	30	6	0	0	-20.66341081	-20.66341081	1	0	0	0	0	0	0	90.83532	-9.455129	60.71678019	68.12908532
2013	12	1	0	0	0	-7.979985018	-7.979985018	1	0	0	1	10900	0.293902973	23.51223788	90.50119	-8.814102	97.21934086	90.09292067
2013	12	2	1	0	0	8.010110563	8.010110563	1	0	0	0	0	0	0	89.73747	-5.769231	91.97834956	96.82822447
2013	12	3	2	0	0	8.335880419	8.335880419	2	0.1	1.17	0	0	0	0	89.9284	4.166667	103.6009474	102.2736186
2013	12	4	3	0	0	2.671034513	2.671034513	3	0.5	5.85	1	27000	0.897721443	71.14442436	88.97375	13.14103	181.7802389	177.7647111
2013	12	5	4	0	0	-0.649032927	-0.649032927	3	0.5	5.85	0	0	0	0	88.21002	17.6282	111.0391871	102.1540166
2013	12	6	5	0	0	10.83472129	10.83472129	1	0	0	1	30100	0.929495798	73.19779408	87.82816	14.42308	186.2837554	182.0385709
2013	12	7	6	0	0	-17.80057577	-17.80057577	1	0	0	0	0	0	0	87.11217	11.21795	80.52954423	79.03215313
2013	12	8	0	0	0	-7.06905505	-7.06905505	1	0	0	0	0	0	0	86.68258	2.083333	81.69685795	71.99563555
2013	12	9	1	0	0	14.64339492	14.64339492	1	0	0	0	0	0	0	85.87112	-6.570513	93.94400192	92.14383798
2013	12	10	2	0	0	0.217367932	0.217367932	1	0	0	0	0	0	0	85.48926	-9.775641	75.93098693	78.48151787
2013	12	11	3	0	0	-7.721333678	-7.721333678	1	0	0	1	16300	0.630650063	48.87537989	85.01193	-8.333333	117.8326432	111.3427911
2013	12	12	4	0	0	7.805866959	7.805866959	3	0.5	5.85	0	0	0	0	84.24821	-6.891026	91.01305096	90.98881395
2013	12	13	5	0	0	5.543419106	5.543419106	1	0	0	1	19900	0.760216765	58.53669093	83.77088	-4.00641	143.84458	137.1203189
2013	12	14	6	0	0	-17.45851711	-17.45851711	1	0	0	1	8800	0.09153656	7.025430981	82.9117	-1.76282	70.71579387	70.45737295
2013	12	15	0	0	0	-6.188192901	-6.188192901	1	0	0	0	0	0	0	82.52983	-0.1602564	76.1813807	80.65562967
2013	12	16	1	0	0	3.976468542	3.976468542	1	0	0	0	0	0	0	82.05251	-1.923077	84.10590154	73.20649018
2013	12	17	2	0	0	5.755685798	5.755685798	1	0	0	0	0	0	0	81.19332	-5.608974	81.3400318	92.87211396
2013	12	18	3	0	0	-3.797968422	-3.797968422	1	0	0	0	0	0	0	80.81145	-7.532051	69.48143058	63.6426788
2013	12	19	4	0	0	3.904732898	3.904732898	1	0	0	1	21900	0.81138117	61.25927833	79.95227	-10.09615	135.0201312	139.7222798
2013	12	20	5	0	0	13.48314978	13.48314978	1	0	0	0	0	0	0	79.47494	-9.615385	83.34270478	93.73821276
2013	12	21	6	0	0	-14.87753157	-14.87753157	1	0	0	0	0	0	0	78.61575	-7.211538	56.52668043	51.80756031
2013	12	22	0	0	0	-2.739479463	-2.739479463	1	0	0	1	10600	0.268020159	20.16851693	78.13843	-2.884615	92.68285247	89.30558174
2013	12	23	1	1	0	6.797815855	-2.739479463	1	0	0	1	27100	0.898941526	67.87008522	77.75656	-0.801282	142.0858838	147.1941354
2013	12	24	2	0	0	0.249220135	0.249220135	1	0	0	1	9900	0.203877023	15.44368451	76.84964	3.685897	96.22844165	92.14092449
2013	12	25	3	0	0	-2.314474073	-2.314474073	1	0	0	1	19900	0.760216765	57.77647417	76.42004	5.929487	137.8115271	133.0259234
2013	12	26	4	0	0	6.864076302	6.864076302	1	0	0	1	9700	0.18453879	14.07108275	75.51313	5.608974	102.0572631	109.9628595
2013	12	27	5	0	0	9.919855939	9.919855939	5	1	11.7	1	14100	0.519057131	39.70787055	75.08353	3.525641	139.9368975	148.7691115
2013	12	28	6	0	0	-29.36844955	-29.36844955	3	0.5	5.85	1	6300	0	0	74.22434	-0.4807692	50.22512125	49.08994546
2013	12	29	0	0	0	-10.11352947	-10.11352947	1	0	0	1	17700	0.687769588	52.95825826	73.74702	-1.923077	114.6686718	126.0742228
2013	12	30	1	1	0	6.872785471	-10.11352947	1	0	0	0	0	0	0	73.31742	-5.448718	57.75517253	67.27390861
2013	12	31	2	1	0	2.13250109	-10.11352947	2	0.1	1.17	0	0	0	0	72.64916	-7.051282	56.65434853	56.31124085
